instruction,sentiment
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #ADA Price is 0.00002259 (+0.00000007) #BTC / 0.189612 (+0.00057) #USD. Market rank is 6. #cardano #bitcoin #blockchain",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #SUB Price is 0.00004558 (-0.00000025) #BTC / 0.382547 (-0.00151) #USD. Market rank is 116. #substratum #bitcoin #blockchain",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #XEM Price is 0.00003291 (+0.00000001) #BTC / 0.276204 (+0.00048) #USD. Market rank is 13. #nem #bitcoin #blockchain",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #EOS Price is 0.00078247 (+0.00000498) #BTC / 6.56728 (+0.04150) #USD. Market rank is 7. #eos #bitcoin #blockchain",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: It's March 23, 2018 at 08:00AM, good morning people, ready for a new and #wild day?! #bitcoin #litecoin #dogecoin #monero #usd #btc #nxt",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: It's March 23, 2018 at 08:00AM, good morning people, ready for a new and #wild day?! #bitcoin #litecoin #dogecoin #monero #usd #btc #nxt",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: It's March 23, 2018 at 08:00AM, good morning people, ready for a new and #wild day?! #bitcoin #litecoin #dogecoin #monero #usd #btc #nxt",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Current price of Bitcoin is $8382.00 “Like” if thats good for you and “retweet” if thats not good for you #bitcoin #btc #bitcoinprice",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: It's March 23, 2018 at 08:00AM, good morning people, ready for a new and #wild day?! #bitcoin #litecoin #dogecoin #monero #usd #btc #nxt",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: THE MOST INNOVATIVE AND LUCRATIVE WAY TO EARN BITCOIN
JOIN BITCLUB NETWORK! !",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Not afraid of heights - afraid of widths. #bitcoin #mining #free",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @yahaya_aminu Ditcoin is best cryptocurrency ditcoin my life Bitcoin my dream",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: #surprise #presents #crypto #bitcoin #ethereum #litecoin #tron #blockchain #party #game #cryptonews

its awesome technology",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: MEarn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Bitcoin is the new gold ! Retweet if you agree #bitcoins #bitcoinisgold #bitcoinworld #bitcoinnews #bitcoin",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: guys, Bitcoin is SO cool 😎",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: New #bitcoin block 000000000000000000302f93f324f3ff181ef7b90b0fa362e598a4282359d8b9 mined at height 514766.",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: BTC $8437.14 Down -$23.19 -0.27% in the last hour #bitcoin #bitsmart",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @mrupsys @alistairmilne So now bitcoin is an indication of intellectual ability?",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @Bitcoin Worrying! Looks like the way they do their routing currently is flawed. I hope they fix this.",0.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: Bitcoin just moves this fast now, it aint fast, young, and fun anymore. Kinda like me.",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: @ProfFaustus Jesus this was like reading a tabloid article. So you are advertising to be doing what Bitcoin already does? Great.",1.0
"Determine the emotional tone of the given text, which primarily revolves around cryptocurrencies and their associated concepts. Text: i take great care about bitcoin can i just buy some ethereum on minecraft",1.0
